,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
245,245,0.031850982460384376,0.9867527484893799,0.7656717896461487,0.08283110707998276,0.9701520800590515,0.5868521928787231
246,246,0.03239637794197337,0.9865003824234009,0.7675837874412537,0.08399973809719086,0.9742851853370667,0.6299113035202026
247,247,0.03113995023317656,0.9869746565818787,0.7774138450622559,0.08292221277952194,0.974623441696167,0.6440747976303101
248,248,0.030660913139691288,0.9872111082077026,0.777969241142273,0.07842503488063812,0.9753289222717285,0.642066478729248
249,249,0.030054205326742262,0.987412691116333,0.7882350087165833,0.08417673408985138,0.9753220677375793,0.6524059176445007
250,250,0.029653723016496932,0.9875825643539429,0.7855820655822754,0.083344466984272,0.9754855632781982,0.6430851221084595
251,251,0.03015930093027773,0.9874035120010376,0.7792035937309265,0.08160461485385895,0.9750285744667053,0.6449155807495117
252,252,0.030303031340607935,0.987326443195343,0.7817438840866089,0.08019621670246124,0.9749695658683777,0.6396647691726685
253,253,0.030104134593230834,0.9873827695846558,0.7707443833351135,0.08137024194002151,0.9752869606018066,0.6473406553268433
254,254,0.029889465833186992,0.9874836206436157,0.7831973433494568,0.08656366169452667,0.9744657278060913,0.6395803689956665
255,255,0.029573556893154045,0.9876852035522461,0.7644309401512146,0.08082543313503265,0.975580096244812,0.6454542279243469
256,256,0.03200399542551261,0.9866575598716736,0.7714080810546875,0.09072073549032211,0.9724037051200867,0.6241143345832825
257,257,0.03126509446365862,0.9869608879089355,0.7552828192710876,0.07769537717103958,0.9756793975830078,0.6464446783065796
258,258,0.03018604237983406,0.9873580932617188,0.7752860188484192,0.07520810514688492,0.9743313193321228,0.6401771306991577
259,259,0.029685090244723912,0.9875918030738831,0.773727536201477,0.07873014360666275,0.9755563139915466,0.6424499154090881
260,260,0.028394649496919718,0.9881427884101868,0.7650110125541687,0.0890764370560646,0.9743732810020447,0.645406186580658
261,261,0.03127634579033885,0.9869265556335449,0.7752503752708435,0.07735885679721832,0.9761748909950256,0.630617082118988
262,262,0.030054602204379475,0.9873798489570618,0.7766777873039246,0.0890333354473114,0.9737176895141602,0.609832227230072
263,263,0.029847100570676934,0.9875044226646423,0.8020730018615723,0.07262679189443588,0.9750872850418091,0.6552051305770874
264,264,0.03132080397923486,0.9869145154953003,0.7926270365715027,0.08177457004785538,0.9739968776702881,0.6472147107124329
265,265,0.029887107376849506,0.9875035285949707,0.7789681553840637,0.08464816212654114,0.9750475883483887,0.6517417430877686
266,266,0.028197996255066287,0.9882168173789978,0.7920427322387695,0.08467743545770645,0.9761846661567688,0.658231258392334
267,267,0.02875866518824739,0.9879812002182007,0.8044260144233704,0.08272431790828705,0.9753699898719788,0.6556329131126404
268,268,0.02874905770526171,0.9879558682441711,0.7868878245353699,0.08246403932571411,0.9757145047187805,0.6431557536125183
269,269,0.02914813258743939,0.987795889377594,0.7692891955375671,0.07987058162689209,0.9759376049041748,0.6416002511978149
