,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
252,252,0.035046997227907876,0.9854520559310913,0.7509843111038208,0.10693129152059555,0.9711083769798279,0.6110065579414368
253,253,0.03655012904581175,0.9849275350570679,0.7421683073043823,0.12422876805067062,0.9700700044631958,0.602546751499176
254,254,0.03518766708888366,0.9853900074958801,0.7429285645484924,0.11622105538845062,0.9712346792221069,0.6061590313911438
255,255,0.034954512341254226,0.9855106472969055,0.7533557415008545,0.11609568446874619,0.970456600189209,0.5984310507774353
256,256,0.03483532953729688,0.985526442527771,0.7400540113449097,0.11145129054784775,0.9716764688491821,0.6233196258544922
257,257,0.03383696184587629,0.9859216213226318,0.7635660171508789,0.10746823251247406,0.9707047343254089,0.6011608242988586
258,258,0.033385365235453254,0.9860995411872864,0.7598369121551514,0.11790663748979568,0.971328854560852,0.6184189915657043
259,259,0.032791753720816934,0.9863576889038086,0.7609236240386963,0.1164444088935852,0.9709488153457642,0.6095301508903503
260,260,0.03319221311083964,0.9861600995063782,0.7513103485107422,0.12824587523937225,0.9710703492164612,0.6067914962768555
261,261,0.032098486288258496,0.9866291284561157,0.7768784761428833,0.12807181477546692,0.9706733226776123,0.6046139597892761
262,262,0.03296418048792195,0.9862934350967407,0.7527065873146057,0.11854708939790726,0.9712461233139038,0.60866379737854
263,263,0.034189459455517816,0.9857373237609863,0.763064444065094,0.11437281966209412,0.9699605703353882,0.6022089123725891
264,264,0.09320276786979192,0.9671922326087952,0.5261191129684448,0.14415785670280457,0.9488519430160522,0.31539103388786316
265,265,0.08691578856460416,0.9681231379508972,0.5035707354545593,0.14142204821109772,0.9414637684822083,0.34547102451324463
266,266,0.08392017451114953,0.9678816199302673,0.5145164728164673,0.13252860307693481,0.9591780304908752,0.4157995581626892
267,267,0.051742292552005846,0.9792008996009827,0.6431469917297363,0.11035826802253723,0.9668111801147461,0.5204957127571106
268,268,0.04101408966958749,0.9831110835075378,0.7128187417984009,0.10604926943778992,0.969730794429779,0.5915068984031677
269,269,0.03497732388281386,0.9855599999427795,0.7509922385215759,0.1113235205411911,0.9709029793739319,0.6008737683296204
270,270,0.03381487316689858,0.986000657081604,0.7573777437210083,0.11644505709409714,0.97126704454422,0.6214476227760315
271,271,0.03201511700199962,0.9867387413978577,0.789739727973938,0.11734732240438461,0.971613347530365,0.6295906901359558
272,272,0.030877313708288057,0.9872233271598816,0.7804984450340271,0.1183357685804367,0.9718379378318787,0.6292535662651062
273,273,0.03164256316109132,0.9868884086608887,0.7863916754722595,0.12089809775352478,0.9720057845115662,0.632377564907074
274,274,0.02974145952368464,0.9876807928085327,0.7852476239204407,0.12233619391918182,0.9718537926673889,0.6261757612228394
275,275,0.030678631749535085,0.9872456192970276,0.7820289731025696,0.12053240090608597,0.972090482711792,0.627140462398529
276,276,0.0315640595385841,0.9868356585502625,0.7833049297332764,0.11912865936756134,0.9715705513954163,0.61680668592453
277,277,0.03087139054353499,0.9871365427970886,0.7781398296356201,0.11617912352085114,0.9716506600379944,0.6256982088088989
278,278,0.03231302911852907,0.9864977598190308,0.7626214027404785,0.12131771445274353,0.9708364605903625,0.6147382259368896
279,279,0.030557729173965643,0.987219512462616,0.7700246572494507,0.11959970742464066,0.97187739610672,0.625120222568512
280,280,0.02998864808265376,0.9874929189682007,0.7848043441772461,0.12564003467559814,0.9711115956306458,0.6192902326583862
281,281,0.03047838097854065,0.9872915148735046,0.7755218744277954,0.11788676679134369,0.9718252420425415,0.6229767799377441
282,282,0.031536869260948244,0.9868374466896057,0.7819650769233704,0.12356193363666534,0.9714405536651611,0.6110363006591797
283,283,0.032908063634983054,0.9863667488098145,0.7590805888175964,0.13937029242515564,0.9700658917427063,0.5680673122406006
284,284,0.03235850464821292,0.9864921569824219,0.766581654548645,0.11121663451194763,0.9714177250862122,0.6109153628349304
285,285,0.03179318290123471,0.9866783022880554,0.7587500810623169,0.11520203948020935,0.9709076881408691,0.6289121508598328
286,286,0.03149951905405219,0.986793041229248,0.7644341588020325,0.1266213357448578,0.9711955189704895,0.6118335723876953
287,287,0.03014784576101029,,0.7907907366752625,0.1196761280298233,0.9716984033584595,0.6338387727737427
288,288,0.03042048750922988,0.9872913956642151,0.7954423427581787,0.1219605803489685,0.9720284938812256,0.6287487149238586
289,289,0.030251296729713245,0.9873483180999756,0.7782428860664368,0.13771115243434906,0.9705716371536255,0.594820499420166
290,290,0.030989323040557792,0.9870480298995972,0.77238929271698,0.13195966184139252,0.9701987504959106,0.6157310009002686
291,291,0.03125246761761119,0.9868960380554199,0.7772576212882996,0.11650703102350235,0.9719110727310181,0.6255683898925781
292,292,0.02996663144212783,0.9875027537345886,0.7784888744354248,0.12132608145475388,0.9717917442321777,0.6236817240715027
293,293,0.03130694974559516,0.9869605898857117,0.7675057649612427,0.13125646114349365,0.9705618023872375,0.6035925149917603
294,294,0.03201311193859697,0.9866308569908142,0.7631914019584656,0.12132558226585388,0.9709486365318298,0.6322023272514343
295,295,0.03083602288106937,0.9871001839637756,0.7667714953422546,0.10999968647956848,0.9716237783432007,0.6313170790672302
296,296,0.030349794472610298,0.9873088002204895,0.8039906620979309,0.12101549655199051,0.9719204902648926,0.6320102214813232
297,297,0.029307767866950413,0.987741231918335,0.7786958813667297,0.12075524032115936,0.9719215035438538,0.6281623244285583
298,298,0.03229802690644553,0.9865257143974304,0.7779030203819275,0.1202431470155716,0.9713019132614136,0.6147681474685669
299,299,0.03084070327423223,0.9870675802230835,0.7729023098945618,0.1212802305817604,0.9708234071731567,0.617467999458313
300,300,0.030373498143886443,0.9873077273368835,0.7657229900360107,0.11945702880620956,0.9714378118515015,0.6281132102012634
301,301,0.0325274940133591,0.9863913059234619,0.7745142579078674,0.12111842632293701,0.9715735912322998,0.6304866671562195
302,302,0.03095488086884684,0.9870817065238953,0.7795182466506958,0.11540534347295761,0.9723950028419495,0.63093501329422
303,303,0.029435742303308077,0.9876972436904907,0.800049901008606,0.128073051571846,0.9713907837867737,0.6312867999076843
304,304,0.029195104773255782,0.9878072738647461,0.7869812846183777,0.11430370807647705,0.9727340936660767,0.6432303786277771
305,305,0.02823680844857079,0.988200843334198,0.7933328151702881,0.12187903374433517,0.9724822640419006,0.6313756704330444
306,306,0.029016781283067197,0.9878588318824768,0.7812057733535767,0.11948584765195847,0.9716256856918335,0.6077146530151367
